x,y,norm
-1.83991234,4.621554086,0.201031771
2.520537218,4.036052475,0.210152554
3.819127795,-3.226044981,0.200027592
-2.758171944,0.715043136,0.350957155
3.689933632,1.749879843,0.244868012
-4.003110425,-0.912903416,0.243552894
-0.177322868,2.273174361,0.438581091
-0.29740599,-3.055482929,0.325741086
-3.859393882,-2.967714384,0.205402258
-1.344281624,-2.984726697,0.305485077
3.312293457,4.92642559,0.168451993
-2.020253315,2.774997485,0.291333117
-2.789409185,0.687452879,0.348083697
4.523092334,-4.069597126,0.164354606
-2.632055283,1.244841382,0.343455179
3.343359468,3.92299704,0.194008568
1.808779794,1.913167072,0.379816728
-1.522636639,-1.983598756,0.399901273
1.631875169,1.970860561,0.390812654
2.416840777,-3.002189574,0.259462421
-2.630557597,1.978557616,0.303805122
2.732398892,-2.235845232,0.283239439
-1.970599293,-3.032933567,0.276480049
-3.634353911,-2.871087786,0.215908337
1.597299652,-0.926036676,0.541616923
-1.30557289,3.441538007,0.271675901
-2.678383546,4.41537804,0.193639601
-1.719394306,1.943800839,0.385337758
2.650916024,-1.370399969,0.335100024
-4.069414844,-0.929310321,0.239568175
-0.791714256,-0.582537809,1.017360982
4.448690215,1.400471541,0.214411835
0.214476992,2.9490817,0.338195398
-2.339557639,-0.628313762,0.412803666
1.41858033,2.010210897,0.406446376
-2.212004367,0.425275668,0.443948258
-1.671527357,-1.428795224,0.454758814
4.942234604,2.06002432,0.186762993
-3.863748901,4.443404498,0.169827514
1.888787334,0.578472268,0.50623031
-3.631973758,-4.804042383,0.166045031
4.107306246,-1.390024825,0.230619716
0.253484414,0.991995941,0.976686252
-4.643266787,3.516138626,0.171692714
0.946141265,-1.571648479,0.545118027
3.43193177,-1.437449218,0.268758792
-3.216775738,-2.892606084,0.23115709
-0.186289209,2.410427682,0.413630683
-4.730226565,-4.657173691,0.150645621
1.540180453,-2.114252208,0.382297571
-4.195260186,0.978977624,0.232127895
0.414562825,-3.451027618,0.287700355
2.952528701,3.640378058,0.213347307
-4.567517902,2.912034338,0.184609451
3.525517127,3.621490384,0.197857085
-3.528367493,-4.482123963,0.175306957
1.201739205,1.997847989,0.428920996
-2.432018393,0.792242392,0.390960366
0.428994299,0.976386034,0.937669777
2.522381813,2.339603086,0.290666326
1.408798603,-1.184475762,0.54331008
2.350897514,-3.562540776,0.234285113
4.426904009,-2.704846825,0.192758481
-2.506199272,0.643072456,0.38649015
2.378284539,-4.891627718,0.183852547
2.999587886,-0.349042872,0.331144737
-0.598475913,4.549942348,0.217906047
2.260265552,-1.84205966,0.342957144
-3.785464644,-3.82588004,0.18580076
-1.002084774,2.91022849,0.324894524
3.389922313,-0.018581915,0.294987579
4.719416705,3.445233269,0.171140255
-0.160242037,-3.399854036,0.293804123
0.322572697,-4.373515285,0.228029631
-0.397223648,3.863581327,0.257470017
-4.139439494,1.08978449,0.233618146
-4.398301152,-0.952061458,0.222214135
-2.237215746,0.991669624,0.408638627
-0.682907225,4.535233254,0.218037809
-1.223008686,-0.213926146,0.805426979
3.537656616,2.08518429,0.243518791
-1.651657236,-4.645089109,0.202840072
-3.079230658,2.759484142,0.241850776
-1.281155564,3.639743697,0.259158745
1.620966649,1.448033795,0.460076095
2.90805438,-2.62489268,0.255264541
4.295608331,0.044623949,0.232783338
0.792749335,2.609952935,0.366610253
-1.340063111,2.196680782,0.388626532
0.866385296,-3.154766586,0.305663564
-2.077608306,3.143211604,0.265407629
-1.143856081,-0.6150156,0.769994097
-4.559953884,1.488874784,0.208469428
-4.809776155,1.229838553,0.201429381
-3.692770217,-0.805237546,0.264582122
-2.049508907,3.450123011,0.249192712
2.997057846,-1.114515898,0.312736758
-3.92589192,-4.49675822,0.167521669
-3.741441015,-4.890870532,0.162394602
-3.140053167,-1.39997748,0.290866453
-0.559515082,-2.886569716,0.340101788
-1.52638522,3.340757835,0.272261191
-3.584953912,-4.591702847,0.171661161
4.551469021,-1.530255079,0.208254029
-0.299614328,1.924713392,0.513375002
-3.057898652,1.499858761,0.293606054
-1.291470024,0.281593418,0.756536651
1.855969891,4.66796432,0.199068488
0.088982873,-2.045729305,0.48836146
-0.167102568,-0.527048209,1.8086315
-3.317559495,-2.763746863,0.231592588
-1.133090903,4.697475316,0.206945021
-3.829000304,-2.980827126,0.206080139
2.575172695,3.059966735,0.250039769
-4.435429712,1.246771737,0.217045515
4.298463734,-0.471753032,0.231252717
0.33733312,-3.047290149,0.326168012
3.356189124,3.205030842,0.215484074
4.61455671,-3.090334433,0.180058048
2.677677776,-2.766634102,0.259725169
-4.431299567,-4.034596415,0.166865206
-3.325573099,1.969533088,0.258729856
-3.36500153,3.550516024,0.204425045
2.925857691,3.548524436,0.217428973
4.695157228,-3.810979529,0.165367059
-1.447911655,1.330038866,0.508627554
-3.774141121,-1.621144447,0.243452082
-4.710183253,-3.532284162,0.169850887
0.603875889,-4.229578003,0.23405667
3.901965351,-4.449281435,0.168979106
2.100346264,1.225968855,0.411190118
1.878734265,3.038381753,0.279930832
0.537191899,-3.604527845,0.274398293
1.249215881,4.426690861,0.217411175
-1.786376319,0.584559688,0.532031538
-1.184800329,-2.95427271,0.314169177
-2.754773511,3.565799398,0.221928143
-0.558859954,3.454644855,0.285750496
3.232262747,2.610079376,0.240701691
3.784769354,-1.004394573,0.255377341
-4.364865961,1.976605266,0.208700407
4.563243153,1.079072722,0.213260893
0.45065047,1.322353596,0.71580203
-2.526952325,-2.338692703,0.290435528
-3.964798875,-3.903932656,0.179720359
1.382551697,-4.671734361,0.205253793
-0.750733203,1.581515921,0.571214772
4.379937893,4.707081837,0.155529318
2.329080125,4.761768806,0.188648837
-0.713935132,-3.852410772,0.255231861
2.795786444,-0.934512757,0.33923192
1.477900605,-3.472064046,0.265004877
0.217869241,-2.233697909,0.445573634
1.860284749,-2.672931309,0.307071942
3.527344128,-3.143020643,0.211663392
4.414542875,0.392940013,0.225631961
-1.105119434,2.439510041,0.3733918
1.982271097,2.793715363,0.291925773
-0.773363148,0.851992871,0.869078272
3.992256014,4.564242667,0.164911412
3.325949704,-4.357356126,0.182426802
-1.343710642,-2.941791983,0.309200665
-1.993476875,-4.890311354,0.189357621
-4.750006686,-2.917509086,0.179390097
0.608470323,-1.553191494,0.599475574
3.7884995,2.821230962,0.211704477
-0.823077191,4.559392395,0.215838713
1.271607639,2.206907555,0.392612172
1.042372453,2.853597653,0.329161857
-0.911034771,-4.320147746,0.226492224
-0.875814224,2.858635378,0.334471604
-2.143826016,1.323305844,0.396927656
1.553004719,-3.867166767,0.239960671
2.222304997,-2.366630777,0.308026678
-0.495132513,3.248678383,0.304303448
4.094774931,2.255667282,0.213905742
-0.163689868,-3.610842732,0.276659528
1.13367004,1.834367513,0.463733315
-0.691396804,-0.344643282,1.29444168
-3.166331727,-2.914912048,0.232354847
-1.179953861,-0.314260725,0.818943166
-2.285464355,-2.094814276,0.322553893
-0.820455249,-0.223644882,1.175930477
3.18256548,1.962260895,0.267460088
-4.00921491,-3.867775402,0.179508363
-1.981439857,2.651259808,0.302126076
2.255613666,-0.229334908,0.441064465
-3.840934027,-3.935865835,0.181836775
4.891277874,-3.721286583,0.162709052
-4.824389935,-2.230093996,0.188150643
-4.015732378,-4.16096621,0.172929272
-4.983861874,-4.16316112,0.153990572
-2.243830945,1.05369854,0.403401036
-1.117867426,3.098902613,0.303548856
-3.614646937,0.056916195,0.276617903
0.385913119,0.700725425,1.250053659
-3.700818392,-3.253551764,0.20293682
4.017223204,0.17877255,0.248682043
3.408349409,-0.133971493,0.293170758
1.030892888,-0.62611693,0.829094326
-1.7958232,4.21758412,0.218150395
2.974690903,0.995402207,0.318794649
0.509476704,-0.443841344,1.479961048
-1.872412762,2.693857286,0.304815771
3.53297343,-4.0804365,0.185274593
-3.789059,0.323282892,0.262962385
-3.715804638,4.027565735,0.182487556
-2.504692549,1.852730467,0.320979822
-1.027523502,-2.803978656,0.334860414
4.900637663,-0.781010285,0.20151207
-2.002326864,0.555862959,0.481220113
-2.718201243,2.969335365,0.248409292
-2.827868719,-2.326709974,0.273073023
2.547743825,3.141361306,0.247240515
0.370206115,0.560582558,1.488554529
4.81341359,4.906299118,0.14549288
3.786789518,3.422292281,0.195920842
-2.275625357,2.012546382,0.329175164
2.862537566,3.994815676,0.203477969
3.985977755,4.107051842,0.174725091
-1.898917632,2.468745621,0.321070834
0.519637102,2.975036901,0.331117346
0.522531748,-1.134572012,0.800565571
-1.071980545,-4.351582224,0.223130864
1.432371697,-2.920274655,0.307442195
-2.025861882,-4.50039332,0.202619972
1.697997167,-0.296103482,0.580173723
-2.505152781,2.919982384,0.259919292
-2.565169726,2.262880573,0.292343625
-0.15004126,-0.161654641,4.534012036
-3.290100439,-0.408624644,0.301624681
-4.24524732,1.458978404,0.222768854
-3.338932717,0.394732702,0.297425664
3.504020613,-4.722451159,0.17005498
-0.77446478,-2.403432149,0.396019206
-1.006149879,-0.022612144,0.99363681
-2.262596817,-3.117503231,0.259603066
-2.988130647,2.287592385,0.265728202
4.853000019,1.238392096,0.199659972
-2.931206329,-1.307094769,0.311581409
0.183228349,-2.052684954,0.485237507
-2.111551507,-2.744967078,0.288753421
-3.769233378,-4.516602585,0.16998835
2.506062725,3.226866762,0.244755551
3.866533477,-2.907692124,0.206703559
-1.536456596,1.850461172,0.415768774
2.70475009,1.848872012,0.305224358
-1.714481206,0.521592056,0.558014856
-2.867686465,-2.316863668,0.271248021
-1.867225612,-2.796400528,0.297398017
1.687175203,-0.529687641,0.565492814
-4.551260132,4.892745733,0.149649414
4.82365335,1.428431323,0.198779081
-0.224128179,-1.144434045,0.857504677
-3.022619181,-3.653710726,0.210884932
-0.686149662,-3.17743236,0.307628564
-2.565411827,1.701266571,0.324859515
2.183788187,-0.811390649,0.429248376
-1.909337604,0.444357402,0.510109574
-3.146094074,0.084726461,0.317739248
-3.562768375,-3.178225329,0.209452518
-3.012930768,-1.03827223,0.31379337
-3.038353296,-4.529715327,0.183339972
2.938527227,3.542307717,0.217273837
-3.329295146,3.981144403,0.192686751
-3.250579822,1.359704023,0.283808576
1.567644545,-3.156872203,0.2837139
-0.403690107,-0.788271514,1.129141734
1.068758344,-0.076167261,0.933298104
-0.120791315,3.320773042,0.300935683
4.386782026,1.6298434,0.213685721
-3.587332774,-0.854078323,0.271178962
3.745360195,4.079497849,0.180568891
2.002384381,-0.317231766,0.49325287
2.778645378,1.513428707,0.316048671
-2.673784084,-4.896197299,0.179253301
-4.255293942,-4.923030098,0.153675747
-3.349206728,-4.05436975,0.19015703
1.817797676,1.211577381,0.457757808
2.083341228,-1.875800051,0.356712321
1.897382418,-3.12510515,0.273522912
-3.314374605,-1.639451884,0.270439407
-4.203295168,2.949630559,0.194742758
3.139554489,2.362198587,0.254519803
-0.707004296,2.62041912,0.368443445
0.434189214,4.37792626,0.227303499
3.153358153,1.324006864,0.292394388
3.031712158,2.315836098,0.262121843
2.244469603,1.553770365,0.366326267
-3.904878265,2.419502489,0.217689512
-1.191690356,3.987511517,0.240282071
-4.548813259,0.941225963,0.215277354
1.999592687,-0.072898556,0.499769839
3.379353555,-2.583976067,0.235069971
3.243137253,-1.134542131,0.291048056
-2.619498288,-1.352832464,0.339189161
-1.465233091,3.27036641,0.279048832
3.857095061,-3.019846477,0.204138371
-0.626569511,0.300644981,1.438920781
-0.560335924,-0.812206578,1.013438167
-2.937002905,-2.93617468,0.240791893
0.913653982,2.359414506,0.395235294
-2.886545832,-3.315017397,0.227499122
-2.209913268,2.152446363,0.324157334
-2.010045237,-0.1427179,0.496251928
-3.662172072,3.538535201,0.196370314
-0.630542747,3.381995363,0.290674625
2.951051255,0.534373838,0.333439701
-4.74802542,-0.963487283,0.206407018
-1.70121638,2.390172277,0.340857275
3.738519111,-1.213184048,0.254424589
-2.028927487,0.474301249,0.479931965
-2.761536466,3.409307506,0.227924342
0.205726817,-0.953592904,1.025081556
-1.393155807,1.567466522,0.476848657
-0.286580892,-4.768994642,0.209310221
-3.639838415,1.363466518,0.257278922
3.03702487,4.755580859,0.177222891
4.755195328,-2.595397837,0.184591181
-1.177183845,3.835813015,0.249228405
-1.07359982,-2.442567774,0.374798643
1.511938505,2.484874122,0.343795756
3.832174907,-0.774240821,0.255780298
-2.513651075,-0.655367194,0.384958701
4.026276446,-4.009124952,0.175997473
4.852174376,1.099594213,0.200996585
-3.425236803,4.76708268,0.170356702
-2.262698249,-3.397322527,0.244986188
1.820785112,-3.716482309,0.241631206
4.401225007,-1.814159391,0.210063842
-4.628683323,1.653756012,0.203448722
3.596406471,-1.103591703,0.265821595
-0.981388804,-2.247935201,0.407693639
1.993702579,-1.659497072,0.385506601
-3.199343475,4.460410879,0.182176673
-4.378034737,3.319910004,0.182001809
-0.078155853,-3.59777737,0.277883823
2.835194463,-4.476081489,0.188734237
2.214379145,-2.851251615,0.276997568
1.346749867,-3.938081233,0.240269275
4.881582169,-1.715734055,0.193262109
-4.198290189,2.497794164,0.204702324
-1.21391481,-0.15572283,0.817085431
4.422973976,-0.346329504,0.225402274
-0.741395029,2.061340429,0.45649296
2.022701374,-4.945340201,0.187160569
3.987005034,-1.496056459,0.234827241
-1.202702198,-2.781144138,0.330026618
1.000013436,-4.591265934,0.212815339
-2.808118456,-0.925918949,0.338199809
-3.700860436,2.92371796,0.212025808
-2.728805121,-2.603796768,0.265128575
-2.064897224,-1.168727198,0.42146009
0.808687239,2.78491823,0.344832822
1.066296982,-2.467271535,0.372047649
4.37872958,3.356773187,0.181246289
-1.810393145,-4.624291301,0.201367526
2.420479316,-1.585236951,0.345615545
3.631619828,2.740668458,0.219793883
-4.917517494,0.500598612,0.202309073
4.489231932,3.399324234,0.177587097
2.653810328,-4.404343193,0.194473973
-0.383978152,-3.943499273,0.252388279
4.59903704,4.728222676,0.151607008
-4.65086784,-0.106828264,0.214956937
-3.569462629,1.154313987,0.266562391
-3.749693073,-2.485197311,0.222296862
-3.091114886,-1.335965352,0.296959624
4.555329741,-0.223438373,0.219259478
-4.534329015,0.565536565,0.218844206
3.377477772,-3.669504229,0.200511486
3.871590658,2.024422431,0.228889289
2.066905062,-0.779551828,0.452688119
3.44215743,-3.886598269,0.192613903
0.800445066,-2.530572736,0.376768498
2.191885104,-2.564135855,0.296445616
1.724702161,2.224386894,0.35527858
3.442598599,0.48377041,0.287651967
2.706643716,0.398669345,0.365517549
-0.206858153,-3.624500427,0.275451851
-1.505570152,-1.333642259,0.497189921
3.330215997,2.992834653,0.223342306
-4.291686617,0.111565846,0.232929934
4.105727354,-1.202983273,0.233735689
4.385058045,-2.077206689,0.206093496
2.760606573,-2.523043114,0.267388327
-1.845850745,1.041234784,0.471859043
-3.555121761,-1.194202213,0.266642875
2.754735451,3.653981776,0.218529516
2.636356095,2.642731681,0.267889566
1.965562472,0.489149327,0.49370209
-0.97075461,1.382191891,0.592056149
4.126279587,-3.680533092,0.180856646
2.810239421,4.960379366,0.175404024
1.164078567,0.755775936,0.720511179
2.375788759,4.842236647,0.185402671
4.566085133,-1.738700996,0.204669743
-3.522452942,-3.420919451,0.203656423
-1.754805521,-0.474490982,0.55010826
-0.029883303,-2.857543532,0.34993179
0.447106126,-2.936066529,0.33671006
-2.205430105,-1.906055263,0.343058349
4.782162253,-3.852591355,0.162840673
3.129844311,-1.805203195,0.276768601
-0.178459291,1.585917137,0.626595335
1.337171463,3.547848889,0.263749811
4.251031796,-3.190544926,0.188141349
-1.594118554,4.463314892,0.210994912
-2.406695646,0.789236884,0.394819871
1.181672426,2.575405752,0.352912894
2.91833438,-0.082702866,0.3425237
4.108657175,-4.163487946,0.170957167
-0.381096287,-4.692875205,0.212389815
-0.54107211,1.097607413,0.817177557
2.614139628,1.426123948,0.335813416
4.647894024,-1.92313433,0.198805332
0.821339872,-4.4466109,0.221149396
0.894248415,3.371806615,0.286666429
-0.863658978,0.502339233,1.00087538
-1.156109506,-1.341252794,0.564733117
3.560381898,4.148265661,0.182926882
-0.147334665,-0.577470869,1.677937123
2.898029974,-2.411399601,0.265247083
0.91808362,-1.523823822,0.562106836
1.850837288,4.378180127,0.21037923
-4.646402601,-1.441273355,0.205558092
-0.560013687,-4.55927938,0.217696851
-0.541883359,-1.423664266,0.656467438
3.869231646,-1.863900666,0.232841151
-0.112934634,0.947259295,1.048253503
1.374129124,1.626223854,0.469694041
0.448539994,-1.662481841,0.580744575
-2.369435946,4.358239804,0.201584714
0.522129088,4.39839015,0.225770712
-2.779365502,0.39415306,0.356230069
-4.569168918,0.408389667,0.21798919
-2.68328372,-4.724149766,0.184060018
1.143140968,-2.894606198,0.321320631
-2.832631336,-4.67683098,0.182889796
-1.26615533,1.084118782,0.599926026
-2.979251909,-2.415032303,0.26074646
-4.500168136,-4.675266282,0.154102363
-2.053776036,3.345731871,0.254725051
3.20642224,2.930745243,0.230202119
3.100318902,-2.572091989,0.248240359
2.696910905,-2.324051765,0.280888404
-1.926306995,-1.350932711,0.425025118
-1.661091227,1.937506387,0.391835961
1.022644972,-1.504339608,0.549746016
-2.200089794,-0.331466113,0.44945455
-1.573182053,3.302498989,0.273368961
0.792308178,-2.095957533,0.446286718
2.704090532,-2.876673012,0.253287532
-0.591419888,-3.109510329,0.315930426
3.340735207,1.027571942,0.286106745
4.125024251,2.228517803,0.213287422
2.165508892,-3.072819991,0.266013417
1.29589311,-0.502221772,0.719523963
3.275758556,2.694208439,0.235771999
2.123772187,3.916322382,0.224461438
3.569532848,-3.592376348,0.197462203
1.725947933,1.634744467,0.420655302
-3.327466828,-4.376741914,0.181884619
-2.661856558,0.442217581,0.370598271
0.704246094,1.593215359,0.574077999
-0.349114742,4.417797534,0.225653642
-0.01401894,-0.122401471,8.11677325
2.715657662,-3.145441095,0.24064203
0.29983267,1.137444952,0.850123587
0.925422052,-2.732794837,0.346592373
3.847432844,3.046649324,0.20376443
4.587278966,0.368451341,0.217294361
3.052557359,-0.92109659,0.313627204
0.954740166,-2.615953622,0.359100756
3.653218307,2.114528553,0.236908065
1.331229102,-2.194942748,0.389546331
3.15672804,-2.556363798,0.246183521
-2.09142851,0.949396046,0.435382762
1.888933145,0.859964759,0.481816781
1.183494381,3.096187446,0.301689179
-2.511895499,3.963202409,0.213120364
0.145316733,-2.932371682,0.34060292
-2.786310879,-2.865044016,0.250218994
-4.298262336,-2.211256359,0.2068806
0.636409455,0.669188083,1.082851358
4.425924732,3.991242949,0.167791777
-2.497077318,4.925325753,0.181088625
3.419991633,-4.043334595,0.188830904
-3.476004802,0.134822841,0.287470444
-1.404467068,2.754934507,0.323386043
-3.496917204,-0.00289031,0.285966067
3.034185992,1.019819646,0.312403659
-1.309586454,3.610846065,0.260349353
2.061201959,-1.830437431,0.362760686
1.57899828,-4.800400709,0.197885677
-3.806423748,-2.985906434,0.206704688
4.532577376,1.593940071,0.208130619
-1.777282265,2.328484644,0.341382972
-2.400426448,1.62184708,0.34518825
1.35839649,4.957272692,0.194551816
-2.793538723,-1.2627091,0.326193658
4.468884536,-1.320898734,0.214591768
0.679065952,2.912482345,0.334381143
3.644733002,-4.798996256,0.165943521
2.017503643,-0.093455983,0.495131117
-0.70586346,-2.925097593,0.332329751
-0.316350468,0.405628499,1.943995039
3.705427,2.726821196,0.217361809
-1.371339717,-4.109059651,0.230848133
-4.584932907,-2.250238302,0.195795661
-3.131884653,-4.846096074,0.173309058
3.705243214,3.378482056,0.199430568
-0.537045546,4.11564393,0.240932781
3.421504059,-2.802049849,0.226118374
-4.632103949,-3.834118124,0.166304773
1.812716794,4.009304296,0.227270009
2.085122535,2.418500764,0.313160015
3.094709206,4.450318663,0.1844825
-0.793538961,-0.46526436,1.087101019
1.968453364,-1.286273376,0.425269871
3.902929849,0.319787538,0.255362036
-4.741643861,4.167739957,0.158404738
3.959430893,0.455379436,0.250907548
-2.992022127,-0.284592146,0.332720415
-0.40834548,3.95301023,0.251632764
-0.432145165,3.357661092,0.29538988
1.913136833,4.23815417,0.215056035
0.423537948,-2.39737884,0.41076129
-1.332927704,-4.933440594,0.195681856
3.189515431,4.876433769,0.171618217
-2.200082285,-0.730171197,0.431390808
2.963600265,3.10059477,0.233147652
1.284789106,-3.524408552,0.266575325
0.361687637,4.921492315,0.202643899
1.851194678,0.731925466,0.502351699
2.204390314,-4.845639773,0.187846643
-1.686149267,1.259093408,0.475199326
-4.487688209,-2.425934251,0.19602379
-4.341867473,-0.029425154,0.230310354
-1.874356355,-2.704860596,0.303875822
-3.177577259,-0.402639917,0.312208719
-2.273167712,0.512920294,0.429126113
-4.850830903,-1.800127436,0.19327138
-2.987414541,-3.593603019,0.213986966
0.783901216,1.967421885,0.472179005
1.69849001,0.760371769,0.537367815
-1.408602422,-0.287763791,0.695557505
1.004028969,-1.29296341,0.610866762
0.247888995,-3.60990941,0.276364439
-0.429080435,4.667942769,0.213327783
-2.770608737,-4.301679926,0.195438078
0.62508002,-3.338562085,0.294414225
-1.75699403,2.272637273,0.348115055
2.232142874,-4.318839396,0.205694987
1.151708047,-4.123267494,0.233585151
-2.703816644,3.641572184,0.220477969
-0.533762133,4.904651195,0.202691345
-1.088856625,-3.075289991,0.306526211
-4.721720391,-0.50222966,0.210599236
-2.086375085,-1.234706991,0.412482067
-0.930559293,-0.272178101,1.031409442
-0.139691054,-3.288335865,0.303831163
2.418174502,0.704570808,0.397025888
-3.52999911,0.517204756,0.280293603
0.531883894,3.54920212,0.27864196
-0.499542407,2.75247813,0.357469506
1.819687097,0.052907366,0.549312897
4.759761925,2.225513206,0.19031833
3.586555879,-3.48384659,0.19999772
-1.811130376,1.517977954,0.423165043
2.36932831,-0.614958365,0.408524464
-0.085549389,2.104654807,0.474745265
-4.858626334,4.057483891,0.157976847
-4.852144497,-4.364274395,0.153230484
-0.198550153,4.971756913,0.200975941
-2.899330072,-4.137648995,0.197927644
2.901130338,0.45864217,0.340464919
-2.102417182,-1.073458793,0.423619615
-2.650299857,-0.39249457,0.373244999
-1.523177167,1.501453431,0.467553654
-1.617501536,-0.159595053,0.615249867
-2.359728333,4.321155779,0.203108162
3.573962378,3.600554012,0.197114868
-4.721839163,3.972664315,0.162055555
4.923069973,3.336966382,0.168139759
2.898468437,1.90638247,0.288250118
-1.08833555,-1.376404544,0.569898761
0.847335761,4.710092466,0.208955736
2.420040774,0.589641757,0.401471286
2.251480867,3.480185272,0.241255713
-0.52413974,0.019486363,1.906570987
3.628062293,3.945060454,0.186577757
-1.639815206,-1.743134009,0.417846789
-4.076582757,0.560665653,0.243015892
-2.220794829,-2.792151601,0.280297504
-4.152771743,4.486420146,0.163575493
4.264509388,-2.974934731,0.192320933
-1.264893678,0.321197402,0.766261301
-4.084395818,-0.231911385,0.244440538
-1.283390559,4.02744933,0.236574996
0.94728873,2.758751676,0.342834529
0.672841184,1.594478531,0.577824565
-1.139913983,-1.747742756,0.479242536
4.222670284,0.519907673,0.235042142
4.655671912,1.874772264,0.199244099
1.692144777,1.157684957,0.487741722
1.379226487,-1.572305001,0.478123754
-0.233699636,-2.74437686,0.363067427
2.866247742,-1.426106423,0.31236039
0.206289953,-4.913321681,0.203349144
4.818545992,1.469931105,0.198500698
-0.593719265,-2.150037603,0.448328438
3.69489585,-2.22880748,0.231745895
-3.490401598,-3.996763517,0.188454556
4.137916382,1.129480502,0.233138378
-3.826024994,4.584740769,0.167463279
0.127471581,2.081873248,0.479438767
2.02505976,1.282054275,0.417227323
3.74349706,-3.707730473,0.189793865
-1.583631956,4.002513953,0.232319484
4.899645001,4.603231757,0.148747177
0.339902244,-2.717584879,0.365128872
4.250736383,-3.480806858,0.182014514
-2.874184256,-1.717443748,0.298666543
-2.443641556,-2.727026681,0.273097076
-0.162057004,-3.494388411,0.28586586
1.625945203,2.507988869,0.334567825
-3.015567788,3.938822684,0.201586794
3.91295709,0.229611378,0.255122342
-1.199314755,1.165317657,0.59800729
2.888002487,-4.883234876,0.176263685
2.350697451,1.749798629,0.341243793
-3.333854868,2.484201748,0.240521926
-2.745870413,4.870773935,0.178844686
-0.429612321,0.229123763,2.053840851
4.431819669,-4.812862675,0.152846117
-1.13188678,-3.128015279,0.300615652
-4.732443387,-3.146906966,0.17595644
-3.41591087,3.90104558,0.192855499
2.06769706,4.959991377,0.186090766
0.726870443,2.942912217,0.329886201
-0.306629161,1.449592305,0.674915147
-4.528824403,2.421127835,0.19472762
4.585315026,3.979080774,0.164714925
1.26568273,3.61427533,0.261131865
-4.255844793,-4.841083399,0.155139845
-3.551722142,-4.587670796,0.172358842
-2.007914702,2.332898109,0.324885415
-0.205889118,0.686811375,1.394684956
-0.288439184,-2.008070391,0.492931285
3.460493204,3.911364512,0.191481706
2.57701503,-4.262170444,0.200776081
-4.151158386,-0.580291409,0.23857684
2.528949402,-3.744618394,0.221307452
-2.012724526,1.68030899,0.381398952
0.663466946,0.060768215,1.500951439
-3.464720247,2.087166231,0.247229938
-0.692015768,-0.72356669,0.998784929
-2.396733239,-0.032140951,0.417197074
2.046751177,-1.169097612,0.424247878
-0.325313711,-3.498384077,0.284618348
3.850320752,-1.853002954,0.234027225
-2.144799745,1.40482348,0.390027497
4.558168755,-4.820877807,0.150725247
0.83533213,1.044390864,0.747741762
1.357632189,4.081589434,0.232479335
3.371151397,1.494768828,0.271173086
-1.033274916,-3.930530574,0.246058287
-1.496055494,-4.294581982,0.219891155
4.598547088,-1.699372694,0.203977577
0.455458029,-1.942049221,0.501317867
-1.534584103,-2.117154775,0.382435248
-4.470848314,1.597152184,0.210634264
-2.576011694,-3.797864263,0.217908839
0.964983128,-1.639289447,0.525699994
2.939187929,1.518902822,0.302255652
0.191140675,1.405382446,0.705058989
0.432642118,4.024246144,0.247070012
-3.036368335,2.481225651,0.255022281
3.335145479,3.024331935,0.222113775
2.102545895,-4.87895796,0.188227712
1.826488096,1.571622007,0.415010845
-3.302223317,-2.181142414,0.25268272
-1.610902361,-0.617685643,0.579620844
-2.50276228,-0.327415242,0.396182715
3.218376375,-3.866918375,0.198767471
0.813386573,-4.949743404,0.199356885
2.344037126,-2.429356456,0.296222737
-1.629085229,1.992378658,0.388558587
-2.548992004,1.651958181,0.329219538
-1.62903144,4.578909192,0.205758909
3.156045405,2.237525956,0.258482126
-2.554434259,0.491734937,0.384418175
-0.154143067,-1.765268075,0.564338807
3.722036664,3.254620035,0.202253075
-2.020721881,-1.825833153,0.367186191
4.938784552,-3.462736129,0.165789077
-4.074986748,1.699010528,0.22650098
-1.859501732,-3.323658698,0.262572543
-4.384032647,-4.558392591,0.158116482
-4.547240656,-2.567086088,0.191504377
0.531934198,0.914855702,0.944947063
2.672201864,-0.985367116,0.351112619
-4.408915686,0.209401224,0.22655775
4.136601857,-0.647606074,0.238835172
-4.816602577,0.622991569,0.205900061
1.417238285,4.830946392,0.198627822
3.431911733,0.578309218,0.287331889
0.662956256,-2.609222417,0.371453377
-0.087949528,-4.318408751,0.231518768
4.166226262,0.965126266,0.233833155
-3.427915013,-2.005682543,0.25178963
0.619342862,4.925435057,0.201441451
3.305871348,-4.370674012,0.182478177
-2.103498758,-4.884185029,0.188044452
-0.924079733,3.292843341,0.292393403
-0.931711664,-2.825266282,0.336142217
1.138192873,-2.646856914,0.347077166
0.68669949,0.308146986,1.328605116
4.567068237,-2.850265553,0.185752591
1.990240732,-1.103204798,0.439454572
-2.285584232,1.951189195,0.332760101
-0.327881017,-1.860020113,0.529465224
-1.152335847,-4.891100357,0.19900452
-3.31108221,-0.67842347,0.295869334
-0.209339338,-3.760390744,0.265518695
-3.199228957,-3.993074781,0.195441851
-3.6991833,3.883770871,0.186443795
1.54467359,1.57352702,0.453515729
1.680764488,-4.588675572,0.204632466
2.906614931,-0.581265016,0.337363036
-0.098150597,1.244259232,0.801202173
-3.398419055,1.222387051,0.276887421
-3.905873375,1.109738556,0.246277283
4.724596191,2.35933636,0.189360397
